C12345678_Lote1014,00000022,001011140020,101125,001,010000,000000113992,Visa                     ,20201011,130020,000000113992,000000,ARG
C12345678_Lote1014,00000023,001011140021,101161,100,005000,000000265824,Visa Débito              ,20201011,130021,000000531648,000000,ARG
C12345678_Lote1014,00000024,001011140007,000000,100,010000,000000803095,Visa Débito              ,20201011,130022,000000803095,111111,ARG
C12345678_Lote1014,00000025,001011140011,000000,001,005000,000000089716,Visa                     ,20201011,130023,000000179432,111111,ARG
C12345678_Lote1014,00000026,001011140013,000000,006,010000,000000431524,Cabal                    ,20201011,130024,000000431524,111111,ARG
C12345678_Lote1014,00000027,001011140014,000000,002,005000,000000492733,Mastercard               ,20201011,130025,000000985467,111111,ARG
C12345678_Lote1014,00000028,001011140018,000000,100,010000,000000768191,Visa Débito              ,20201011,130026,000000768191,111111,ARG
C12345678_Lote1014,00000029,001011140022,101156,100,005000,000000379667,Visa Débito              ,20201011,130027,000000759334,000000,ARG
C12345678_Lote1014,00000030,001011140023,101126,001,010000,000000611800,Visa                     ,20201011,130028,000000611800,000000,ARG
C12345678_Lote1014,00000031,001011140024,101173,102,005000,000000023873,Maestro                  ,20201011,130029,000000047746,000000,ARG
C12345681_Lote1018,00000002,001014170000,101414,004,010000,000000400440,American Express Bancaria,20201014,160000,000000400440,000000,ARG
C12345681_Lote1018,00000003,001014170035,101449,004,010000,000000392770,American Express Bancaria,20201014,160618,000000392770,000000,ARG
C12345681_Lote1018,00000004,001014170036,101450,004,010000,000000402875,American Express Bancaria,20201014,160618,000000402875,000000,ARG
C12345681_Lote1018,00000005,001014170037,101451,004,010000,000000412980,American Express Bancaria,20201014,160619,000000412980,000000,ARG
C12345681_Lote1018,00000006,001014170038,000000,004,000000,000000000000,American Express Bancaria,20201014,160619,000000423085,111111,ARG
C12345681_Lote1018,00000007,001014170030,101444,003,010000,000000342245,American Express Propia  ,20201014,160615,000000342245,000000,ARG
C12345681_Lote1018,00000008,001014170031,101445,003,010000,000000352350,American Express Propia  ,20201014,160616,000000352350,000000,ARG
C12345681_Lote1018,00000009,001014170032,101446,003,010000,000000362455,American Express Propia  ,20201014,160616,000000362455,000000,ARG
C12345681_Lote1018,00000010,001014170033,101447,003,010000,000000372560,American Express Propia  ,20201014,160617,000000372560,000000,ARG
C12345681_Lote1018,00000011,001014170034,000000,003,000000,000000000000,American Express Propia  ,20201014,160617,000000382665,111111,ARG
C12345681_Lote1018,00000012,001014170004,101418,001,010000,000000400470,Visa                     ,20201014,160602,000000400470,000000,ARG
C12345681_Lote1018,00000013,001014170005,101419,001,010000,000000500580,Visa                     ,20201014,160603,000000500580,000000,ARG
C12345681_Lote1018,00000014,001014170006,101420,001,010000,000000600690,Visa                     ,20201014,160603,000000600690,000000,ARG
C12345681_Lote1018,00000015,001014170007,000000,001,005000,000000350400,Visa                     ,20201014,160604,000000700800,111111,ARG
C12345681_Lote1018,00000016,001014170008,101422,001,010000,000000800910,Visa                     ,20201014,160604,000000800910,000000,ARG
C12345681_Lote1018,00000017,001014170009,101423,001,010000,000000901020,Visa                     ,20201014,160605,000000901020,000000,ARG
C12345681_Lote1018,00000018,001014170010,101424,001,010000,000000140145,Visa                     ,20201014,160605,000000140145,000000,ARG
C12345681_Lote1018,00000019,001014170011,000000,001,005000,000000075125,Visa                     ,20201014,160606,000000150250,111111,ARG
C12345681_Lote1018,00000020,001014170012,101426,001,010000,000000160355,Visa                     ,20201014,160606,000000160355,000000,ARG
C12345681_Lote1018,00000021,001014170013,101427,001,010000,000000170460,Visa                     ,20201014,160607,000000170460,000000,ARG
C12345680_Lote1016,00000002,001013160000,101316,003,010000,000000317199,American Express Propia  ,20201013,150113,000000317199,000000,ARG
C12345680_Lote1016,00000003,001013160001,101157,100,005000,000000156413,Visa Débito              ,20201013,150114,000000312827,000000,ARG
C12345680_Lote1016,00000004,001013160002,101139,002,010000,000000171217,Mastercard               ,20201013,150115,000000171217,000000,ARG
C12345680_Lote1016,00000005,001013160003,101140,002,010000,000000774303,Mastercard               ,20201013,150116,000000774303,000000,ARG
C12345680_Lote1016,00000006,001013160004,101114,001,010000,000000712440,Visa                     ,20201013,150117,000000712440,000000,ARG
C12345680_Lote1016,00000007,001013160005,101124,001,010000,000000467725,Visa                     ,20201013,150115,000000467725,000000,ARG
C12345680_Lote1016,00000008,001013160006,101168,100,005000,000000130684,Visa Débito              ,20201013,150119,000000261369,000000,ARG
C12345680_Lote1016,00000009,001013160007,101129,001,010000,000000108416,Visa                     ,20201013,150120,000000108416,000000,ARG
C12345680_Lote1016,00000010,001013160008,101117,001,010000,000000806851,Visa                     ,20201013,150121,000000806851,000000,ARG
C12345680_Lote1016,00000011,001013160009,101150,008,012500,000000460022,Diners Club Internacional,20201013,150122,000000368018,000000,ARG
C12345680_Lote1016,00000012,001013160011,101159,100,005000,000000429056,Visa Débito              ,20201013,150123,000000858113,000000,ARG
C12345680_Lote1016,00000013,001013160000,000000,003,000000,000000000000,American Express Propia  ,20201013,150124,000000317199,111111,ARG
C12345680_Lote1016,00000014,001013160013,101136,002,010000,000000283931,Mastercard               ,20201013,150125,000000283931,000000,ARG
C12345680_Lote1016,00000015,001013160014,101122,001,010000,000000171960,Visa                     ,20201013,150126,000000171960,000000,ARG
C12345680_Lote1016,00000016,001013160015,101158,100,005000,000000098657,Visa Débito              ,20201013,150127,000000197315,000000,ARG
C12345680_Lote1016,00000017,001013160022,101130,001,010000,000000460606,Visa                     ,20201013,150132,000000460606,000000,ARG
C12345680_Lote1016,00000018,001013160023,101148,003,010000,000000084117,American Express Propia  ,20201013,150133,000000084117,000000,ARG
C12345680_Lote1016,00000019,001013160023,000000,003,000000,000000000000,American Express Propia  ,20201013,150133,000000084117,111111,ARG
C12345680_Lote1016,00000020,001013160025,101144,003,010000,000000859386,American Express Propia  ,20201013,150135,000000859386,000000,ARG
C12345680_Lote1016,00000021,001013160025,000000,003,000000,000000000000,American Express Propia  ,20201013,150135,000000859386,111111,ARG
C12345680_Lote1016,00000022,001013160028,101145,003,010000,000000598826,American Express Propia  ,20201013,150137,000000598826,000000,ARG
C12345680_Lote1016,00000023,001013160028,000000,003,000000,000000000000,American Express Propia  ,20201013,150137,000000598826,111111,ARG
C12345680_Lote1016,00000024,001013160030,101133,001,010000,000000959076,Visa                     ,20201013,150139,000000959076,000000,ARG
C12345680_Lote1016,00000025,001013160031,101146,003,010000,000000194263,American Express Propia  ,20201013,150140,000000194263,000000,ARG
C12345680_Lote1016,00000026,001013160031,000000,003,000000,000000000000,American Express Propia  ,20201013,150140,000000194263,111111,ARG
C12345679_Lote1012,00000002,001011140027,101169,100,005000,000000293062,Visa Débito              ,20201012,140032,000000586125,000000,ARG
C12345679_Lote1012,00000003,001011140028,101157,100,005000,000000333404,Visa Débito              ,20201012,140033,000000666808,000000,ARG
C12345679_Lote1012,00000004,001011140029,101139,002,010000,000000784267,Mastercard               ,20201012,140034,000000784267,000000,ARG
C12345679_Lote1012,00000005,001011140030,101140,002,010000,000000533847,Mastercard               ,20201012,140035,000000533847,000000,ARG
C12345679_Lote1012,00000006,001011140031,101114,001,010000,000000488272,Visa                     ,20201012,140036,000000488272,000000,ARG
C12345679_Lote1012,00000007,001011140032,101124,001,010000,000000637611,Visa                     ,20201012,140037,000000637611,000000,ARG
C12345679_Lote1012,00000008,001011140033,101168,100,005000,000000187794,Visa Débito              ,20201012,140038,000000375588,000000,ARG
C12345679_Lote1012,00000009,001011140034,101129,001,010000,000000162361,Visa                     ,20201012,140039,000000162361,000000,ARG
C12345679_Lote1012,00000010,001011140035,101117,001,010000,000000643263,Visa                     ,20201012,140040,000000643263,000000,ARG
C12345679_Lote1012,00000011,001011140036,101150,004,010000,000000618249,American Express Bancaria,20201012,140041,000000618249,000000,ARG
C12345679_Lote1012,00000012,001011140037,001559,001,010000,000000278880,Visa                     ,20201012,140042,000000278880,000000,ARG
C12345679_Lote1012,00000013,001011140038,101159,100,005000,000000109057,Visa Débito              ,20201012,140043,000000218114,000000,ARG
C12345679_Lote1012,00000014,001011140039,101166,100,005000,000000292848,Visa Débito              ,20201012,140044,000000585697,000000,ARG
C12345679_Lote1012,00000015,001011140019,000000,102,010000,000000590451,Maestro                  ,20201012,140045,000000590451,111111,ARG
C12345679_Lote1012,00000016,001011140040,101136,002,010000,000000726713,Mastercard               ,20201012,140046,000000726713,000000,ARG
C12345679_Lote1012,00000017,001011140041,101122,001,010000,000000265158,Visa                     ,20201012,140047,000000265158,000000,ARG
C12345679_Lote1012,00000018,001011140042,101158,100,005000,000000205019,Visa Débito              ,20201012,140048,000000410038,000000,ARG
C12345679_Lote1012,00000019,001011140043,101153,006,012500,000001013946,Cabal                    ,20201012,140049,000000811157,000000,ARG
C12345679_Lote1012,00000020,001011140044,101135,002,010000,000000768253,Mastercard               ,20201012,140050,000000768253,000000,ARG
C12345679_Lote1012,00000021,001011140045,101559,001,010000,000000679027,Visa                     ,20201012,140051,000000679027,000000,ARG
C12345679_Lote1012,00000022,001011140046,201559,001,010000,000000497492,Visa                     ,20201012,140052,000000497492,000000,ARG
C12345679_Lote1012,00000023,001011140047,101141,002,010000,000000946284,Mastercard               ,20201012,140053,000000946284,000000,ARG
C12345679_Lote1012,00000024,001011140048,101160,100,005000,000000113164,Visa Débito              ,20201012,140054,000000226329,000000,ARG
C12345679_Lote1012,00000025,001011140049,101130,001,010000,000000593132,Visa                     ,20201012,140055,000000593132,000000,ARG
C12345679_Lote1012,00000026,001011140050,101148,003,010000,000000228435,American Express Propia  ,20201012,140056,000000228435,000000,ARG
C12345679_Lote1012,00000027,001011140051,101171,102,005000,000000175900,Maestro                  ,20201012,140057,000000351800,000000,ARG
C12345679_Lote1012,00000028,001011140052,101144,003,010000,000000506804,American Express Propia  ,20201012,140058,000000506804,000000,ARG
C12345679_Lote1012,00000029,001011140053,301559,100,005000,000000452173,Visa Débito              ,20201012,140059,000000904346,000000,ARG
C12345679_Lote1012,00000030,001011140054,101134,002,010000,000000208551,Mastercard               ,20201012,140100,000000208551,000000,ARG
C12345679_Lote1012,00000031,001011140037,000000,001,005000,000000139440,Visa                     ,20201012,140101,000000278880,111111,ARG
C12345679_Lote1012,00000032,001011140045,000000,001,005000,000000339513,Visa                     ,20201012,140102,000000679027,111111,ARG
C12345679_Lote1012,00000033,001011140046,000000,001,005000,000000248746,Visa                     ,20201012,140103,000000497492,111111,ARG
C12345679_Lote1012,00000034,001011140053,000000,100,010000,000000904346,Visa Débito              ,20201012,140104,000000904346,111111,ARG
C12345679_Lote1012,00000035,001011140055,101145,003,000000,000000000000,American Express Propia  ,20201012,140105,000000036166,111111,ARG
C12345679_Lote1012,00000036,001011140056,101165,100,005000,000000478707,Visa Débito              ,20201012,140106,000000957415,000000,ARG
